tracking_id,sender,recipient,origin_province,destination_province,distance_km,weight_kg,package_quantity,ship_type,day_of_week,month,delayed,delivery_days
ENV-12032,Bautista Ana Paula Garcia Diaz,Tomas Vera Herrera,San Luis,Santiago del Estero,257,33.21,20,1,4,7,1,6
ENV-12033,Dr(a). Bianca Rodriguez,Antonella Emma Gimenez Acuña,Chubut,San Juan,323,0.89,7,1,1,12,1,8
ENV-12034,Joaquin Delfina Alvarez Alvarez,Benjamin Nuñez,La Rioja,Mendoza,53,41.31,13,1,3,6,1,5
ENV-12035,Emma Maidana,Dante Diaz,Tierra del Fuego,Misiones,1728,0.59,3,1,5,3,1,17
ENV-12036,Dr(a). Jeremias Romero,Victoria Fernandez,Misiones,Cordoba,547,36.77,9,0,0,7,0,2
ENV-12037,Julieta Silva Gonzalez,Malena Fernandez Valdez,San Luis,Mendoza,187,34.03,15,1,0,1,0,5
ENV-12038,Sr(a). Elena Ponce,Valentino Gimenez,Buenos Aires,Santa Fe,446,3.32,18,0,6,10,0,2
ENV-12039,Dr(a). Mateo Agustin Lopez,Sara Ortiz,Santiago del Estero,Mendoza,124,19.58,5,1,0,9,0,3
ENV-12040,Matias Ojeda,Josefina Farias,La Pampa,Tierra del Fuego,2454,27.69,17,0,5,8,0,3
ENV-12041,Genaro Catalina Ponce Duarte,Felipe Sofia Belen Maldonado,CABA,Corrientes,1004,31.63,18,1,2,4,0,10
ENV-12042,Sofia Lourdes Ruiz,Martina Bustos,Rio Negro,Santa Fe,765,24.27,8,1,0,8,1,11
ENV-12043,Juan Martin Emilia Miranda Moyano,Thiago Benjamin Valentino Martinez Martinez,Rio Negro,Catamarca,159,48.06,5,0,1,12,1,3
ENV-12044,Clara Castro,Sol Emma Blanco Maldonado,Salta,San Juan,396,48.5,1,1,1,3,0,5
ENV-12045,Sr(a). Lorenzo Sanchez,Dr(a). Felipe Gonzalez,CABA,San Juan,1024,35.57,14,0,0,10,0,2
ENV-12046,Josefina Ambar Juarez Diaz,Catalina Rafael Fernandez Gonzalez,Salta,San Juan,430,41.4,11,1,3,4,1,11
ENV-12047,Bastian Simon Acosta,Sr(a). Lautaro Juarez,Santa Fe,La Rioja,670,25.31,9,0,5,12,0,2
ENV-12048,Bruno Torres Farias,Juan Romero,Tierra del Fuego,Neuquen,1853,35.2,10,1,5,7,1,21
ENV-12049,Agustín Emilia Mendez Mansilla,Catalina Benicio Herrera Acuña,Santa Cruz,La Pampa,1474,7.97,1,1,1,10,1,15
ENV-12050,Sr(a). Juan Bautista Alvarez,Lorenzo Garcia Barrios,Cordoba,Mendoza,311,15.12,11,1,0,4,1,10
ENV-12051,Dr(a). Tomas Martinez,Lola Lucas Ezequiel Farias,Catamarca,La Pampa,495,0.83,4,0,4,9,1,4
ENV-12052,Emma Benitez Molina,Francesca Garcia Soto,Entre Rios,Jujuy,1051,26.96,6,1,2,4,0,10
ENV-12053,Sr(a). Ludmila Guzman,Martina Romero Martinez,Salta,Buenos Aires,1423,23.41,16,0,1,5,0,2
ENV-12054,Emilia Ledesma,Tobias Escobar,San Luis,Buenos Aires,771,28.51,10,0,1,4,1,3
ENV-12055,Thiago Ortiz,Tiziano Rafael Torres Rodriguez,Cordoba,Tucuman,550,3.64,18,0,1,8,0,2
ENV-12056,Thiago Agustin Suarez Silva,Candela Santiago Nuñez,Tierra del Fuego,Neuquen,1927,40.48,2,0,0,3,1,4
ENV-12057,Dr(a). Agustin Gonzalez,Dr(a). Jazmin Mendoza,Neuquen,San Luis,324,5.29,13,0,5,12,0,1
ENV-12058,Dr(a). Tomàs Farias,Juana Fernandez Sosa,Formosa,Catamarca,148,1.45,17,0,6,5,0,1
ENV-12059,Malena Olivia Torres,Francisco Augusto Ferreyra Gomez,Santiago del Estero,Tucuman,263,42.48,10,0,2,3,0,1
ENV-12060,Thiago Nahuel Sanchez,Santiago Godoy Franco,Salta,San Juan,309,36.37,1,0,0,3,0,1
ENV-12061,Sr(a). Ian Benjamin Gonzalez,Agustina Gomez Castro,Corrientes,Salta,490,39.45,3,1,3,10,1,11
ENV-12062,Santiago Sofia Torres Olivera,Lautaro Diaz Mansilla,Buenos Aires,Chubut,1388,27.05,20,0,4,3,0,2
ENV-12063,Dr(a). Thiago Nahuel Maldonado,Julieta Agustina Aguirre,Corrientes,Rio Negro,163,38.8,19,1,2,6,0,5
ENV-12064,Emilia Agustina Valdez Rios,Dr(a). Santino Ramirez,Entre Rios,La Rioja,658,1.32,14,0,6,10,0,2
ENV-12065,Priscila Rosario Fernandez,Dylan Fernandez,Tucuman,CABA,1238,31.54,16,1,1,4,1,13
ENV-12066,Jazmin Antonella Gonzalez,Juan Gabriel Lucia Leiva,Catamarca,Cordoba,276,16.18,9,1,5,11,1,8
ENV-12067,Thiago Ezequiel Nahiara Roldan,Maria Victoria Santino Ramos,Salta,Formosa,253,23.51,16,1,3,2,1,6
ENV-12068,Gael Martina Ponce Gonzalez,Valentino Sebastian Romero Mendoza,Neuquen,Corrientes,216,24.28,14,1,2,2,1,8
ENV-12069,Delfina Moyano Peralta,Ian Benjamin Morales Perez,Salta,La Rioja,274,18.8,4,0,6,10,0,1
ENV-12070,Ezequiel Quiroga,Juan Francisco Arias,CABA,Catamarca,1026,31.99,12,0,5,9,0,2
ENV-12071,Alma Martina Cabrera,Luisina Helena Vazquez Cruz,Tucuman,CABA,1278,8.52,15,0,4,8,0,2
ENV-12072,Juan Manuel Guzman,Bruno Rodriguez,Cordoba,Rio Negro,554,8.01,6,0,1,5,0,2
ENV-12073,Alvaro Garcia Perez,Facundo Sanchez Rodriguez,Entre Rios,Cordoba,206,34.87,2,1,5,1,0,5
ENV-12074,Fausto Lorenzo Sosa Ponce,Catalina Muñoz Gonzalez,Tierra del Fuego,Cordoba,2318,27.68,5,0,1,4,0,3
ENV-12075,Sr(a). Maximo Sanchez,Dr(a). Delfina Mendoza,Corrientes,Neuquen,134,47.23,8,1,5,3,0,3
ENV-12076,Delfina Castro Sanchez,Bautista Herrera,Chubut,Corrientes,470,26.5,6,1,0,1,1,10
ENV-12077,Dr(a). Emma Romero,Valentino Felipe Leiva,Santa Cruz,Formosa,918,38.85,16,0,2,3,0,2
ENV-12078,Facundo Juan Ignacio Gonzalez,Alma Martina Guzman,San Luis,Corrientes,195,36.57,6,0,3,6,0,1
ENV-12079,Pedro Guadalupe Rojas,Benjamin Ezequiel Emilia Molina,Chubut,Cordoba,732,24.26,17,1,0,5,1,12
ENV-12080,Milagros Felipe Fernandez,Benjamin Thiago Daniel Perez,La Pampa,Entre Rios,168,10.32,15,1,0,4,1,8
ENV-12081,Bianca Benitez,Agustín Valentina  Rodriguez Lopez,Jujuy,Tucuman,232,13.79,10,1,6,6,0,5
ENV-12082,Ian Benjamin Isabella Rivero,Bautista Molina,San Luis,Tierra del Fuego,2199,27.29,8,1,5,8,1,17
ENV-12083,Felipe Olivia Castro Maidana,Dr(a). Santiago Benjamin Guzman,San Juan,Santa Cruz,995,49.23,13,0,5,3,0,2
ENV-12084,Juan Gabriel Sosa Rodriguez,Lucio Silva,Buenos Aires,Rio Negro,1155,24.22,19,0,5,9,0,2
ENV-12085,Sr(a). Zoe Rodriguez,Mateo Julieta Perez Medina,Misiones,Misiones,50,24.01,3,0,6,7,0,1
ENV-12086,Thiago Benjamin Medina,Bautista Victoria Rivero,La Rioja,Entre Rios,577,0.59,9,1,2,11,1,12
ENV-12087,Dr(a). Mateo Benjamin Maidana,Luz Maria Castro,Salta,Cordoba,812,1.62,11,0,2,11,0,2
ENV-12088,Lautaro Valentina Garcia Peralta,Juana Francisco Rivero,Salta,Cordoba,797,4.15,13,0,0,4,0,2
ENV-12089,Sr(a). Bautista Mendoza,Nicolas Rojas Cruz,La Rioja,Chaco,117,21.96,4,1,4,9,1,4
ENV-12090,Dr(a). Gonzalo Gonzalez,Luciano Juan Pablo Romero Lopez,Corrientes,Jujuy,564,41.09,16,0,4,2,0,2
ENV-12091,Benicio Sosa,Tobias Ramiro Cabrera Garcia,Rio Negro,La Pampa,625,14.92,8,1,2,8,0,7
ENV-12092,Guillermina Ferreyra Rojas,Santino Antonio Ramos,Santa Cruz,Santiago del Estero,1118,43.48,9,1,2,4,1,15
ENV-12093,Lorenzo Duarte,Felipe Velazquez Sosa,Chubut,Santa Fe,941,21.13,8,0,6,1,0,2
ENV-12094,Juana Victoria Garcia Ayala,Juan Gabriel Samuel Flores,Misiones,Entre Rios,786,22.9,8,0,4,12,0,2
ENV-12095,Mia Valentina Suarez,Sr(a). Joaquin Rojas,La Pampa,San Luis,325,23.87,12,1,2,6,1,9
ENV-12096,Agustina Victoria Lopez Guzman,Ezequiel Tomàs Gonzalez Alvarez,Chaco,La Pampa,510,38.2,20,0,6,5,0,2
ENV-12097,Sofía Juana Paz,Luz Maria Gomez,CABA,Mendoza,980,38.92,15,0,2,12,0,2
ENV-12098,Vicente Agustin Acosta,Juan Martin Suarez Gonzalez,Tierra del Fuego,Entre Rios,2626,6.86,3,0,0,6,0,4
ENV-12099,Santino Valentino Aguirre,Gonzalo Angelina Rodriguez,Santa Cruz,CABA,2096,46.94,18,1,6,1,1,21
ENV-12100,Alma Lucas Coronel Torres,Milo Sosa Ruiz,Tierra del Fuego,San Luis,2195,39.78,20,1,1,5,1,19
ENV-12101,Santino Ezequiel León Gonzalez Juarez,Enzo Morena Diaz,Rio Negro,Santa Cruz,944,28.52,17,0,3,9,0,2
ENV-12102,Mateo Ezequiel Fernandez,Facundo Sosa Perez,Chubut,Jujuy,152,46.05,17,0,0,11,0,1
ENV-12103,Benjamin Juliana Valdez,Emilia Mora Alvarez,San Luis,Chaco,233,5.95,16,0,3,1,0,1
ENV-12104,Pilar Rivero Gutierrez,Santino Maria Guadalupe Godoy Lopez,Santa Cruz,Corrientes,1170,18.31,19,0,2,4,0,2
ENV-12105,Octavio Martin Martinez,Juan Cruz Nicolas Gomez Gomez,Chubut,Chubut,179,21.79,15,1,0,7,1,8
ENV-12106,Camilo Tiziano Gonzalez,Isabella Mateo Lopez,Rio Negro,Santa Fe,776,11.21,6,1,2,5,0,7
ENV-12107,Emanuel Castillo,Dr(a). Julieta Caceres,CABA,Formosa,1098,35.93,18,1,2,9,1,18
ENV-12108,Julian Agustín Gomez,Lisandro Muñoz Valdez,Mendoza,Cordoba,321,28.57,7,1,3,8,1,9
ENV-12109,Francisco Tomàs Vargas,Pilar Gonzalez Torres,Santiago del Estero,Santa Fe,496,41.06,9,1,3,2,1,9
ENV-12110,Sr(a). Jazmin Leiva,Sr(a). Juan Ignacio Ruiz,Catamarca,Misiones,196,16.5,16,0,2,3,0,1
ENV-12111,Isabella Olivia Rodriguez Peralta,Maria Guadalupe Navarro Ferreyra,Santa Cruz,Buenos Aires,1987,11.63,10,0,5,7,0,3
ENV-12112,Bruno Paloma Gutierrez,Sr(a). Thiago Benjamin Toledo,Mendoza,Jujuy,508,28.62,9,1,0,1,1,9
ENV-12113,Luciano Santino Ezequiel Gonzalez,Alejo Matias Benitez,Neuquen,Neuquen,126,43.76,12,0,0,1,0,1
ENV-12114,Sr(a). Martina Lopez,Zoe Santino Gonzalez,San Luis,Santa Cruz,1287,49.77,3,0,2,3,0,2
ENV-12115,Bianca Agustin Castro,Alma Jazmin Lopez Silva,Cordoba,Mendoza,344,15.68,18,1,0,1,0,5
ENV-12116,Francesca Josefina Alvarez Torres,Felipe Diaz,San Juan,Mendoza,140,8.15,1,0,0,6,0,1
ENV-12117,Ezequiel Avila Lopez,Angelina Luna,Santa Fe,Formosa,679,18.38,18,1,4,8,0,7
ENV-12118,Julian Lara Romero,Maria Victoria Cardozo,Santa Fe,Tucuman,783,21.87,11,0,4,4,0,2
ENV-12119,Dr(a). Emilia Cardozo,Mia Valentina Valentina Benitez Navarro,Chubut,San Luis,660,43.55,14,0,1,8,0,2
ENV-12120,Sr(a). Rosario Paz,Abigail Acuña,Catamarca,Chaco,180,8.26,18,0,5,10,0,1
ENV-12121,Catalina Cabrera Sanchez,Oriana Francisco Diaz Rojas,Salta,Entre Rios,1050,0.78,9,0,3,10,0,2
ENV-12122,Thiago Benjamin Nuñez Acosta,Mia Augusto Diaz,Neuquen,Misiones,177,22.37,17,1,1,3,0,5
ENV-12123,Santino Gabriel Juan Bautista Alvarez,Josefina Violeta Correa,Mendoza,Tucuman,247,16.82,9,0,0,10,0,1
ENV-12124,Francisca Faustino Peralta Torres,Julieta Santiago Rodriguez,Jujuy,Entre Rios,1118,8.09,4,1,6,2,0,10
ENV-12125,Federico Flores Vega,Maria Victoria Medina Diaz,Santa Fe,Rio Negro,664,7.74,5,0,0,5,0,2
ENV-12126,Giovanni Valdez,Antonio Ledesma Molina,Misiones,Neuquen,155,7.66,17,1,1,8,0,5
ENV-12127,Manuel Zoe Jazmin Gonzalez,Camila Romero,Entre Rios,Salta,947,38.89,10,1,1,4,1,18
ENV-12128,Dr(a). Joaquin Gomez,Sr(a). Francesca Rodriguez,Buenos Aires,Santa Fe,410,4.24,9,1,6,7,0,7
ENV-12129,Mateo Bautista Garcia Gutierrez,Alma Martin,Neuquen,Chaco,226,12.86,5,1,1,5,0,5
ENV-12130,Sr(a). Camila Mendez,Valentina Catalina Quiroga,Chubut,Santa Cruz,666,9.59,9,0,1,3,0,2
ENV-12131,Sofia Geronimo Lopez,Olivia Martina Cabrera Muñoz,Neuquen,Chaco,89,16.28,5,0,5,6,0,1
ENV-12132,Mia Morena Vargas,Candela Nicolas Lopez,Salta,Catamarca,392,47.67,18,0,6,9,1,2
ENV-12133,Antonella Paez Sanchez,Helena Lorenzo Sosa Valdez,La Rioja,Tierra del Fuego,1892,38.52,11,0,3,11,0,3
ENV-12134,Valentina Jazmin Vera Pereyra,Emma Fernandez Sanchez,Catamarca,Formosa,50,13.42,4,1,5,10,1,5
ENV-12135,Juan Cruz Garcia,Dr(a). Mia Ledesma,Entre Rios,Salta,924,15.17,1,1,2,6,1,15
ENV-12136,Mateo Agustin Rodriguez Martinez,Sr(a). Gino Rodriguez,Chubut,Misiones,150,14.27,2,1,3,10,1,6
ENV-12137,Victoria Franco Romero,Juana Mansilla,San Juan,Salta,329,12.82,12,0,4,7,0,1
ENV-12138,Agustin Malena Rodriguez Castro,Maite Gonzalez Dominguez,Misiones,Entre Rios,720,28.92,13,1,2,6,1,10
ENV-12139,Thiago Benjamin Rojas Sosa,Juan Bautista Joaquin Gomez,Neuquen,Mendoza,97,37.05,16,0,1,4,0,1
ENV-12140,Sr(a). Felicitas Fernandez,Nicolas Mia Diaz,Buenos Aires,Rio Negro,1146,22.06,17,1,4,2,1,15
ENV-12141,Ciro Rodriguez,Bautista Gonzalez Rios,Buenos Aires,Misiones,1257,11.13,12,1,3,7,1,13
ENV-12142,Gino Mora Molina Sosa,Sr(a). Benicio Herrera,Misiones,Catamarca,275,27.82,14,1,5,1,1,6
ENV-12143,Lola Francisca Olivera Franco,Tomas Benjamin Valentin Gomez Ledesma,Rio Negro,Misiones,133,48.98,9,0,2,2,1,2
ENV-12144,Thiago Leonel Olivera,Dr(a). Faustino Gonzalez,Cordoba,Santa Fe,205,7.59,2,1,0,6,0,5
ENV-12145,Lucia Helena Dominguez,Ramiro Sanchez,Santa Cruz,Entre Rios,1639,40.96,4,0,0,12,0,3
ENV-12146,Bruno Ignacio Roldan,Juan Cruz Farias Perez,Jujuy,Salta,158,16.26,9,1,6,8,0,5
ENV-12147,Thiago Lara Gimenez,Agustin Juan Bautista Gomez,La Pampa,Mendoza,431,17.57,2,1,1,8,1,9
ENV-12148,Benjamin Juan Manuel Gimenez Sosa,Mateo Juarez Olivera,Chaco,Salta,508,45.2,9,0,0,6,0,2
ENV-12149,Mateo Agustin Acosta Sosa,Sr(a). Thiago Emanuel Rodriguez,Chaco,Cordoba,315,35.53,6,0,0,7,0,1
ENV-12150,Lautaro Ezequiel Gimenez,Juan Pablo Simon Fernandez Maidana,San Luis,Formosa,297,22.63,8,1,6,12,1,7
ENV-12151,Giuliana Bruno Ortiz Romero,Benjamin Sofia Belen Morales,Santa Fe,Formosa,617,43.87,10,0,1,1,0,2
ENV-12152,Catalina Roldan,Sr(a). Morena Gonzalez,Catamarca,Tierra del Fuego,1884,36.63,17,0,5,5,0,3
ENV-12153,Felipe Martin Muñoz,Milena Caceres,Misiones,Corrientes,265,16.22,15,1,5,6,1,8
ENV-12154,Sr(a). Alma Molina,Dr(a). Tiziano Valentin Peralta,Neuquen,Cordoba,522,35.58,10,0,5,11,1,4
ENV-12155,Emma Felipe Luna Martinez,Octavio Santino Luna Fernandez,Tucuman,Cordoba,494,37.38,4,1,4,8,0,7
ENV-12156,Sr(a). Bautista Benjamin Carrizo,Tiziano Benjamin Martina Barrios Duarte,Corrientes,Mendoza,122,18.83,1,0,0,5,0,1
ENV-12157,Maria Paz Mia Perez Ramirez,Francesca Mansilla Pereyra,Mendoza,La Pampa,466,20.67,17,1,0,9,1,12
ENV-12158,Zoe Valentina Gonzalez,Sr(a). Francesco Alvarez,Tucuman,Buenos Aires,1201,10.47,2,0,4,1,0,2
ENV-12159,Dr(a). Lisandro Maidana,Emanuel Lopez,La Rioja,San Juan,90,46.5,3,0,3,11,0,1
ENV-12160,Facundo Franco Avila,Sofia Rodriguez Ayala,San Luis,La Rioja,327,38.53,14,1,3,7,1,8
ENV-12161,Benjamin Santino Benjamin Figueroa Herrera,Uma Valentina Jazmin Gonzalez,CABA,Tierra del Fuego,3061,0.97,11,1,1,8,1,24
ENV-12162,Sr(a). Oriana Cabrera,Malena Paez Lopez,Neuquen,Misiones,176,25.31,11,0,5,11,0,1
ENV-12163,Camila Martin Sanchez,Sr(a). Juan Ignacio Castro,Jujuy,Tucuman,321,13.49,13,0,5,7,0,1
ENV-12164,Sr(a). Maria Guadalupe Ramirez,Isabella Francisco Morales Farias,La Pampa,Tierra del Fuego,2388,2.06,18,0,6,9,1,5
ENV-12165,Olivia Antonio Guzman Diaz,Santino Dominguez,Tucuman,Jujuy,309,15.57,20,1,3,3,1,10
ENV-12166,Josefina Santino Luna,Sr(a). Milena Franco,Corrientes,Santa Fe,421,5.68,7,0,6,12,0,2
ENV-12167,Olivia Catalina Fernandez Fernandez,Sr(a). Simon Gomez,San Luis,La Rioja,380,43.6,13,0,3,10,0,1
ENV-12168,Maia Correa,Benjamin Sofía Franco Garcia,La Pampa,La Rioja,522,34.96,1,1,2,10,1,10
ENV-12169,Juan Ignacio Fernandez,Catalina Francisco Silva Aguirre,Chaco,San Luis,243,21.79,17,1,5,1,0,5
ENV-12170,Josefina Ciro Benjamin Cordoba,Sr(a). Angel Gabriel Medina,Chaco,Tucuman,213,17.89,4,0,1,4,0,1
ENV-12171,Alexander Joaquín Rodriguez,Dr(a). Luca Benitez,San Luis,Rio Negro,441,9.07,16,0,4,5,1,4
ENV-12172,Candelaria Maria Victoria Aguirre Sosa,Dr(a). Bautista Herrera,CABA,Mendoza,988,42.93,16,0,6,7,0,2
ENV-12173,Mateo Benjamin Francisco Flores Duarte,Victoria Soria,Misiones,Catamarca,274,37.77,2,1,1,11,1,7
ENV-12174,Pedro Catalina Benitez,Thiago Daniel Herrera Perez,Buenos Aires,CABA,120,40.54,4,0,3,9,0,1
ENV-12175,Clara Mendoza,Maria Luz Rodriguez,Tucuman,Entre Rios,744,13.34,3,0,5,8,0,2
ENV-12176,Gonzalo Felicitas Martinez Vega,Sofia Belen Juan Cruz Gonzalez Lopez,Santa Fe,San Luis,257,21.71,5,1,2,1,1,7
ENV-12177,Dr(a). Emma Suarez,Thiago Dylan Ezequiel Luna,San Luis,San Juan,262,33.07,1,1,1,4,1,8
ENV-12178,Thiago Agustin Nahiara Rodriguez,Lorenzo Tomas Pereyra Rodriguez,CABA,Misiones,1293,30.74,14,1,1,1,1,13
ENV-12179,Thiago Nahuel Martinez,Sebastian Farias Flores,Cordoba,Catamarca,295,49.58,17,1,0,3,0,5
ENV-12180,Vicente Lara Olivera Suarez,Luz Milagros Torres Romero,Neuquen,Buenos Aires,1153,12.06,15,0,5,11,0,2
ENV-12181,Dr(a). Federico Dominguez,Zoe Valentina Moyano Chavez,Corrientes,Tucuman,247,25.34,15,0,1,5,0,1
ENV-12182,Delfina Valentino Guzman Sanchez,Guillermina Blanco,Santa Fe,CABA,556,38.89,19,1,2,11,1,9
ENV-12183,Sofia Catalina Ruiz,Jazmin Pereyra,Corrientes,Tierra del Fuego,1993,31.44,12,1,1,3,1,19
ENV-12184,Tiziano Valentin Acosta,Agustina Avila,Rio Negro,Misiones,103,0.76,2,1,2,5,0,3
ENV-12185,Lucio Molina,Tomàs Juarez,Jujuy,Cordoba,817,11.75,9,1,0,10,0,10
ENV-12186,Oriana Muñoz,Benjamin Jeremias Martinez,CABA,La Pampa,588,41.34,4,1,4,4,1,9
ENV-12187,Rosario Lucio Suarez,Bastian Lopez,Santa Fe,La Rioja,593,43.43,2,1,2,2,1,12
ENV-12188,Agostina Aguero,Delfina Delfina Lopez,Chaco,Santa Cruz,1175,25.69,1,1,1,7,1,17
ENV-12189,Sr(a). Malena Peralta,Julia Castro,Tucuman,Chaco,243,27.66,15,0,0,7,0,1
ENV-12190,Sr(a). Franco Sanchez,Tomàs Aguero,Tierra del Fuego,Mendoza,1917,16.57,3,1,3,6,0,14
ENV-12191,Olivia Juarez,Maria Emilia Gonzalez Ramirez,San Luis,Tierra del Fuego,2167,34.21,20,1,1,2,1,20
ENV-12192,Santino Ezequiel Benjamin Moreno,Lisandro Constantino Luna,Tierra del Fuego,Chaco,2053,4.79,1,1,0,3,1,20
ENV-12193,Emilia Luisana Gonzalez,Julieta Ruiz Suarez,Salta,Entre Rios,984,8.45,4,1,3,11,1,15
ENV-12194,Maximo Martinez Ledesma,Luciana Coronel,Santiago del Estero,Salta,444,37.79,10,1,6,6,0,7
ENV-12195,Mateo Tiziana Rodriguez,Lola Lorenzo Ortiz,Chaco,Chaco,50,47.83,19,0,1,7,0,1
ENV-12196,Paulina Delfina Rios,Lucio Dominguez Ruiz,Formosa,Buenos Aires,1143,15.85,20,0,4,8,0,2
ENV-12197,Nina Hernandez Cordoba,Camila Gonzalez Lopez,Entre Rios,Chaco,605,24.36,18,1,4,2,1,10
ENV-12198,Dr(a). Juan Cruz Paz,Lautaro Nahuel Gutierrez Martinez,Cordoba,Neuquen,511,42.14,12,0,0,1,0,2
ENV-12199,Ciro Sanchez,Juan Gabriel Torres Cordoba,Cordoba,Misiones,490,40.37,5,1,1,5,1,10
ENV-12200,Guadalupe Suarez,Mateo Benjamin Octavio Medina,Santiago del Estero,Mendoza,50,7.84,13,0,2,10,0,1
ENV-12201,Santino Gabriel Gomez Garcia,Mateo Bautista Perez,Santa Fe,San Juan,647,41.09,5,1,4,6,0,7
ENV-12202,Sr(a). Mia Valentina Rodriguez,Sr(a). Agustín Hernandez,CABA,Misiones,1325,38.24,7,0,1,1,0,2
ENV-12203,Sr(a). Emilia Rodriguez,Sebastian Thiago Benjamin Aguero Gomez,Corrientes,Catamarca,106,15.47,8,0,4,6,1,2
ENV-12204,Ciro Ortiz,Isabella Milo Vega Soria,Neuquen,San Luis,396,37.96,7,1,2,10,0,5
ENV-12205,Isabella Alvarez Gutierrez,Sr(a). Sofia Ponce,La Rioja,Tierra del Fuego,1947,16.45,9,0,6,5,0,3
ENV-12206,Lautaro Gabriel Mia Jazmin Juarez,Lola Rojas Herrera,La Pampa,Santa Fe,72,24.84,2,0,3,8,0,1
ENV-12207,Maria Victoria Morales,Felipe Gonzalez,Entre Rios,Corrientes,471,19.7,12,1,3,3,1,12
ENV-12208,Thiago Martinez Godoy,Dr(a). Felipe Fernandez,Chaco,Corrientes,139,4.64,10,0,1,3,0,1
ENV-12209,Dr(a). Francisco Gomez,Tomas Benjamin Juan Pablo Gimenez,Formosa,San Juan,136,31.46,7,1,3,1,1,4
ENV-12210,Dr(a). Benjamin Fernandez,Juan Bautista Acosta,Neuquen,Catamarca,50,43.88,14,0,3,5,1,3
ENV-12211,Tomas Benjamin Thiago Benjamin Gutierrez,Lola Roldan,Salta,Misiones,143,47.74,9,1,5,4,1,6
ENV-12212,Emilia Fernandez Arias,Julieta Juan Cruz Caceres Romero,Misiones,Buenos Aires,1150,2.95,15,1,3,6,1,15
ENV-12213,Sr(a). Sol Rivero,Dr(a). Maria Belen Martinez,Santa Fe,Entre Rios,50,33.19,3,1,6,2,1,5
ENV-12214,Dr(a). Lola Godoy,Thiago Fernandez,La Pampa,Salta,868,26.68,5,1,3,11,1,14
ENV-12215,Nicolas Perez Sosa,Lucas Maria Victoria Alvarez Rodriguez,Salta,San Luis,695,39.52,11,1,6,6,1,10
ENV-12216,Vicente Santiago Ojeda Fernandez,Sr(a). Alvaro Ortiz,Tucuman,Tucuman,61,36.12,10,1,4,12,1,4
ENV-12217,Alma Mia Villalba Flores,Juan Bautista Mansilla,Tucuman,Tierra del Fuego,1821,11.07,13,1,2,11,1,21
ENV-12218,Pilar Felipe Gonzalez Herrera,Dr(a). Lara Avila,Jujuy,Tierra del Fuego,1481,29.95,20,0,5,7,0,2
ENV-12219,Felipe Matilda Farias Barrios,Mora Alma Valentina Lopez Nuñez,Mendoza,Mendoza,64,3.57,15,0,6,5,0,1
ENV-12220,Matias Gomez Lopez,Sr(a). Ignacio Gutierrez,San Juan,Neuquen,133,38.19,3,0,3,9,1,2
ENV-12221,Delfina Benjamin Lopez,Dr(a). Genaro Diaz,Corrientes,Chaco,118,25.36,18,0,6,4,0,1
ENV-12222,Dr(a). Juan Bautista Velazquez,Bautista Rodriguez Diaz,San Luis,CABA,749,34.45,17,1,2,7,1,12
ENV-12223,Micaela Mia Jazmin Diaz Figueroa,Lola Agustina Sosa Alvarez,Cordoba,CABA,625,22.8,3,0,6,1,0,2
ENV-12224,Emma Catalina Villalba Ledesma,Luciana Alma Jazmin Ferreyra,Catamarca,Entre Rios,583,34.49,10,0,6,3,0,2
ENV-12225,Tiziano Benjamin Mateo Fernandez Valdez,Mateo Benjamin Diaz,San Luis,Misiones,371,48.5,7,0,2,9,0,1
ENV-12226,Lautaro Benjamin Mendoza,Benjamin Ezequiel Victoria Sanchez,Santiago del Estero,Corrientes,120,26.5,19,0,4,9,0,1
ENV-12227,Valentina Figueroa Rios,Constantino Sofía Mendez,Neuquen,Misiones,141,14.77,14,1,0,10,0,3
ENV-12228,Bruno Bustos,Dr(a). Tomas Gonzalez,Formosa,Rio Negro,50,7.67,2,0,3,1,0,1
ENV-12229,Thiago Cruz Morales,Felipe Santiago Leiva,Santa Cruz,Chaco,1040,6.2,11,0,6,8,0,2
ENV-12230,Clara Cabrera,Helena Moyano Roldan,La Pampa,Jujuy,1027,44.32,18,1,0,7,1,18
ENV-12231,Juan Cruz Genaro Fernandez Lopez,Sr(a). Juan Manuel Leiva,Corrientes,Tucuman,217,35.59,17,0,4,7,0,1
ENV-12232,Agustín Sanchez Alvarez,Francisco Benjamin Cabrera Lopez,La Rioja,Santiago del Estero,147,9.7,20,1,2,1,1,4
ENV-12233,Amparo Martina Soria Acosta,Paloma Chavez,Jujuy,San Luis,820,36.86,18,0,3,3,1,3
ENV-12234,Benicio Vera Olivera,Joaquin Gutierrez,Santa Cruz,Entre Rios,1704,33.87,8,0,2,2,0,3
ENV-12235,Benicio Delfina Gonzalez,Lola Diaz Rojas,Buenos Aires,Jujuy,1519,27.3,4,1,6,7,1,18
ENV-12236,Julieta Acosta Acosta,Lourdes Ferreyra,Buenos Aires,Misiones,1229,36.02,15,0,2,6,0,2
ENV-12237,Sr(a). Catalina Diaz,Dr(a). Maria Emilia Rodriguez,Mendoza,La Pampa,423,13.4,13,1,3,6,0,7
ENV-12238,Sr(a). Catalina Diaz,Mora Santiago Caceres Romero,CABA,La Rioja,1131,3.09,15,0,1,7,0,2
